id,pesofitc,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf3_99,qf4,qf8,qf9_1,qf9_2,qf9_3,qf9_4,qf9_5,qf9_6,qf9_7,qf9_8,qf9_9,qf9_10,qf9_99,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod1c_99,qprod1_d,qprod2,qprod3_1,qprod3_2,qprod3_3,qprod3_4,qprod3_5,qprod3_6,qprod3_7,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_12,qprod3_13,qprod3_14,qprod3_15,qprod3_16,qprod3_17,qprod3_18,qprod3_99,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qprod4_1,qprod4_2,qprod4_3,qk1,qf11,qf12_1_a,qf12_1_b,qf12_1_c,qf12_2_d,qf12_3_e,qf12_3_f,qf12_3_g,qf12_4_k,qf12_4_l,qf12_5_m,qf12_5_o,qf12_6_p,qf12_6_q,qf12_7_r,qf12_97,qf12_99,qf13,qk3,qk4,qk5,qk6,qk7_1,qk7_2,qk7_3,qd1,qd5b,qd7,qd9,qd10,qd12,SM,AREA5
59,0.270580833,2,-99,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,4,1,2,5,2,1,5,-97,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,-97,-99,-99,1,-99,-97,0,3,61,3,6,1,0,2
60,1.656577966,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,5,2,5,2,2,5,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,5,2,-97,-97,2,1,1,1,0,1,79,1,1,1,0,2
61,0.296561645,1,-99,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,5,1,2,4,-99,2,-99,-99,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-97,3,0,-97,-97,1,1,1,0,1,68,1,6,1,0,1
62,1.129690835,3,-99,0,1,0,0,0,0,0,-97,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,4,1,-97,2,-97,3,3,3,5,3,0,0,0,-97,0,,,,,,,,,,,,,,,,,-97,-97,-97,-97,-97,-97,1,-97,0,4,20,4,9,1,0,1
63,0.357020546,2,-99,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,5,3,5,2,3,4,1,1,2,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-97,2,0,-97,-97,1,1,-97,0,3,48,4,5,0,0,1
64,0.306207299,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,5,1,2,3,1,1,5,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,1,0,-97,1,-97,-97,-97,0,3,22,3,5,1,0,1
65,0.41417719,1,1,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,3,3,3,3,1,3,3,4,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,3,0,102,1,1,1,1,1,3,34,3,5,1,0,1
66,0.874859796,2,0,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,1,5,5,1,5,1,1,-97,-97,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,2,-97,-97,-97,1,1,-97,0,4,74,4,6,1,0,1
67,0.280129577,2,0,0,0,0,0,0,0,1,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,5,3,3,3,2,4,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,2,0,102,1,1,-97,0,1,6,39,1,1,1,0,1
68,0.695703305,2,0,0,1,0,0,0,0,0,-97,-97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,5,2,3,1,2,2,5,4,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,-97,-97,-97,-97,-97,-97,0,3,29,1,2,1,0,2
69,0.497146238,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,5,3,1,1,5,4,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,-97,102,2,1,1,1,1,2,49,3,1,1,0,2
70,0.187255842,2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,-97,-97,1,-97,4,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,1,0,2,67,1,6,1,0,2
71,0.207484969,2,0,0,1,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,2,2,2,2,5,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,2,1,1,1,1,2,72,1,6,1,0,2
72,0.270580833,2,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-97,5,1,5,1,5,5,1,1,5,2,-99,-99,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-99,-97,4,1,1,0,0,2,69,3,6,1,0,2
73,0.464879613,-99,0,0,1,0,0,0,0,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,5,5,4,3,4,4,3,4,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,2,0,102,2,1,-97,1,1,3,45,4,5,1,0,2
74,0.759665098,1,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,5,4,5,2,1,3,5,5,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,0,120,1,1,1,1,0,1,69,1,6,1,0,2
75,1.358920215,2,1,0,1,0,0,0,0,0,-97,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,5,1,3,3,3,3,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,4,-97,-97,-97,-97,1,1,-97,0,2,70,4,6,1,0,2
76,0.841731224,2,1,0,0,0,0,0,1,0,-97,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,1,1,3,3,5,-99,0,0,0,3,-99,,,,,,,,,,,,,,,,,-97,3,-99,-99,4,1,1,1,1,2,71,3,6,1,0,2
77,0.608313237,3,0,0,0,0,0,0,1,0,-98,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,3,4,3,1,1,2,3,5,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,1,-97,-97,2,1,1,-97,1,5,22,4,9,0,0,2
78,0.255706016,1,0,0,1,0,0,0,0,0,-97,-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,2,2,2,3,2,3,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,1,66,3,10,1,0,2
79,0.399810167,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,1,5,1,1,1,2,1,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,-99,3,-97,-97,4,1,1,1,0,3,43,3,2,1,0,2
80,0.335520233,2,0,0,0,0,0,0,0,1,-99,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,5,1,3,3,3,4,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,-97,-97,-97,1,1,1,0,4,69,3,1,1,0,2
81,0.371766266,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,-99,2,2,5,2,2,1,2,3,1,3,2,0,0,0,-99,0,,,,,,,,,,,,,,,,,-99,3,-97,-97,-97,1,1,-97,1,4,74,3,6,1,0,2
82,0.799576347,-99,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,3,2,5,2,5,4,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,-99,-99,-99,1,1,1,1,4,23,3,9,1,0,2
83,0.636211459,1,0,0,0,0,0,0,1,0,1,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,5,2,5,1,5,2,1,1,1,5,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-97,-97,0,-97,-97,1,1,0,0,1,71,3,6,1,0,2
84,0.440782799,3,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,4,3,3,-97,5,2,5,3,3,5,5,3,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,-97,-97,-97,-97,1,1,-97,0,3,19,4,9,1,0,2
85,0.854665158,3,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,1,5,1,3,3,3,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,-97,-97,3,1,1,0,1,3,36,1,2,1,0,2
86,0.91410298,2,0,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,5,3,5,3,3,5,5,1,2,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,-97,-97,-97,1,1,0,0,3,60,4,5,1,0,2
87,0.44048319,2,0,0,1,0,0,0,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,4,3,5,3,5,5,5,1,0,0,0,4,0,,,,,,,,,,,,,,,,,5,2,0,102,1,1,1,0,0,3,56,1,2,1,0,2
88,0.394301179,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,5,1,2,5,3,3,5,2,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,-97,0,-97,-97,1,1,0,0,4,49,1,5,1,0,3
89,0.350996578,1,0,0,1,0,1,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,4,2,3,2,4,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,-97,102,1,1,1,1,0,2,44,1,2,1,0,3
90,0.390149466,2,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,4,4,4,3,2,4,1,1,1,5,0,0,0,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,102,2,1,1,-97,0,4,48,3,5,1,0,3
91,0.264305318,2,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,5,1,5,3,2,3,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-99,-97,0,102,1,1,-97,-97,0,2,81,3,6,1,0,3
92,0.972609575,2,0,1,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,2,2,3,3,1,1,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,-97,-97,-97,1,1,1,0,3,41,1,2,1,0,3
93,0.94692092,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,4,1,5,2,3,3,3,5,5,2,0,0,1,3,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,0,1,0,3,72,3,6,1,0,3
94,0.807618693,1,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,5,3,4,3,2,2,3,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,-97,-97,2,1,1,1,0,2,61,3,6,1,0,3
95,0.894865215,2,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,5,1,-97,1,1,1,1,5,-99,0,-99,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-97,-97,-97,-97,1,1,-97,1,3,71,1,6,1,0,3
96,0.275432142,2,0,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,5,5,5,3,2,1,4,5,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,0,-97,-99,-97,1,0,1,3,62,3,1,1,0,3
98,3.095789102,2,0,1,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,4,2,5,3,1,3,5,5,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3,0,102,2,1,1,1,0,2,72,4,1,1,0,3
99,0.352428862,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,5,2,4,3,3,3,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,0,1,52,1,1,1,0,3
100,2.260969448,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,1,5,1,1,5,1,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,2,-97,-97,-97,1,1,1,1,2,77,1,6,1,0,3
101,0.58568983,3,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,3,4,3,2,2,2,3,2,2,-95,0,-95,3,-99,,,,,,,,,,,,,,,,,3,3,-99,-97,3,0,-97,-97,0,3,89,5,6,1,0,3
102,0.420222262,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,1,4,3,3,3,4,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,6,65,4,6,1,0,3
103,2.310319647,2,0,1,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,5,1,3,3,3,2,4,2,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,0,2,67,4,2,1,0,3
104,0.325017619,3,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,5,4,3,3,2,2,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,0,-99,-99,1,1,-99,1,2,63,4,6,1,0,3
105,0.462129988,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,1,5,1,2,2,3,3,5,3,0,0,0,-97,0,,,,,,,,,,,,,,,,,-97,3,-99,-97,-97,1,1,-97,1,3,38,3,2,1,0,3
107,1.507312966,2,-99,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-99,3,1,-99,2,-97,3,1,1,3,4,0,0,0,4,-99,,,,,,,,,,,,,,,,,-99,3,-99,-99,-99,1,1,1,1,3,87,1,6,1,0,3
108,0.368701524,3,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,4,2,3,3,3,3,2,5,-97,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-97,-97,-97,-97,1,-97,1,4,41,1,1,1,0,3
109,0.161309524,2,1,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,3,2,3,3,2,3,3,4,2,0,0,0,3,0,,,,,,,,,,,,,,,,,3,3,0,102,2,1,0,1,1,2,39,1,2,1,0,3
110,0.177368167,3,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,3,4,1,4,1,3,2,3,2,4,3,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,-97,-97,4,1,1,1,1,2,56,4,2,1,0,3
111,0.114285664,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,2,4,3,2,4,5,3,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,102,2,1,1,1,0,3,67,3,1,1,0,3
112,0.204438903,2,0,0,1,0,0,0,0,0,-97,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,5,4,5,3,1,1,5,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-97,0,102,1,1,1,-97,0,4,75,6,6,1,0,3
113,1.908052353,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,1,1,3,4,2,4,-97,0,0,0,3,0,,,,,,,,,,,,,,,,,4,2,0,102,2,1,1,-97,1,3,60,3,6,1,0,3
114,2.84980159,3,0,0,0,0,0,0,1,0,-98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,5,5,3,3,5,1,5,5,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,-97,2,1,1,-97,1,4,34,3,2,1,0,3
115,0.330543912,2,0,0,1,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,1,5,1,2,1,5,1,5,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,0,102,1,1,1,1,0,4,57,3,1,1,0,4
116,0.504305378,2,1,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,5,1,2,3,1,1,5,5,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,3,0,-97,-97,1,1,-97,0,4,51,4,4,1,0,4
117,0.365922161,2,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,4,3,5,1,-97,2,3,4,2,1,3,0,0,0,4,0,,,,,,,,,,,,,,,,,4,2,0,102,1,1,1,-97,0,3,49,3,2,0,0,4
118,0.519121832,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,5,3,5,3,4,5,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,2,2,1,1,-97,1,3,73,4,6,1,0,4
119,0.476581867,2,1,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,2,5,2,-97,2,4,2,5,4,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,102,1,1,1,0,1,4,53,4,2,1,0,4
120,0.247538842,3,1,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,-99,5,1,-99,-99,1,1,3,5,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,3,0,102,2,1,-97,0,1,5,56,1,1,1,0,4
121,0.240783549,2,0,0,0,0,0,0,1,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,5,2,4,3,3,2,5,3,0,0,0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,102,2,1,1,1,0,5,63,3,10,1,0,4
122,0.984239085,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,-99,1,-99,1,1,5,-97,-97,1,5,0,-97,0,-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,-97,-97,-97,-97,1,0,0,1,3,21,4,9,1,0,4
123,0.261938562,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,4,3,2,3,5,3,5,2,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,2,-99,-97,-97,-97,1,-97,0,4,57,1,2,1,0,4
124,0.68264039,1,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,3,3,3,4,2,2,0,0,0,2,0,,,,,,,,,,,,,,,,,2,2,-97,20,2,0,0,0,1,4,60,3,6,1,0,4
125,1.030417859,2,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,1,5,1,1,3,3,1,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,0,102,2,1,-97,0,1,5,39,1,2,1,0,4
126,0.401815477,1,1,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,-97,3,2,3,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,-97,-97,-97,1,-97,-97,1,3,66,3,6,1,0,4
127,0.498528619,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,-97,-97,5,-97,1,1,5,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-97,-97,-97,-97,-97,-97,0,-97,0,2,76,3,1,1,0,4
128,0.64511356,-99,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,2,-97,5,1,2,2,4,5,0,0,1,4,0,,,,,,,,,,,,,,,,,4,2,0,102,1,1,1,-97,1,4,28,1,5,1,0,4
